pid,tta_idx,dice
4,9_5,0.9189890742620008
4,5_10,0.6523587533351946
4,10_5,0.6523587533351946
4,5_11,0.8013804933834746
4,11_5,0.8013804933834746
4,5_12,0.7146039294206696
4,12_5,0.7146039294206696
4,6_7,0.30459624303568156
4,7_6,0.30459624303568156
4,6_8,0.022029735988702556
4,8_6,0.022029735988702556
4,6_9,0.925966744932693
4,9_6,0.925966744932693
4,6_10,0.6619457392136783
4,10_6,0.6619457392136783
4,6_11,0.8091208177285255
4,11_6,0.8091208177285255
4,6_12,0.7112625902941014
4,12_6,0.7112625902941014
4,7_8,0.20769567118497392
4,8_7,0.20769567118497392
4,7_9,0.2918075153771343
4,9_7,0.2918075153771343
4,7_10,0.1973887978297409
4,10_7,0.1973887978297409
4,7_11,0.35704469349443924
4,11_7,0.35704469349443924
4,7_12,0.32695386638116414
4,12_7,0.32695386638116414
4,8_9,0.02030345409002149
4,9_8,0.02030345409002149
4,8_10,0.009753610647154754
4,10_8,0.009753610647154754
4,8_11,0.027752770083123535
4,11_8,0.027752770083123535
4,8_12,0.015600341671341863
4,12_8,0.015600341671341863
4,9_10,0.7195098844187079
4,10_9,0.7195098844187079
4,9_11,0.7538848410600826
4,11_9,0.7538848410600826
4,9_12,0.7079490323613298
4,12_9,0.7079490323613298
4,10_11,0.5341244739526011
4,11_10,0.5341244739526011
4,10_12,0.5926001914924113
4,12_10,0.5926001914924113
4,11_12,0.682779730189393
4,12_11,0.682779730189393
6,1_2,0.11657123072741671
6,2_1,0.11657123072741671
6,1_3,0.5754986049930598
6,3_1,0.5754986049930598
6,1_4,0.2909573102917778
6,4_1,0.2909573102917778
6,1_5,0.5306386712250306
6,5_1,0.5306386712250306
6,1_6,0.5506409886424267
6,6_1,0.5506409886424267
6,1_7,0.57100826675339
6,7_1,0.57100826675339
6,1_8,0.08406974647139537
6,8_1,0.08406974647139537
6,1_9,0.5581782173478871
6,9_1,0.5581782173478871
6,1_10,0.4880466580953231
6,10_1,0.4880466580953231
6,1_11,0.3620953757225664
6,11_1,0.3620953757225664
6,1_12,0.5535528451900528
6,12_1,0.5535528451900528
6,2_3,0.13360665248502374
6,3_2,0.13360665248502374
6,2_4,0.0591175945617367
6,4_2,0.0591175945617367
6,2_5,0.10264187683724917
6,5_2,0.10264187683724917
6,2_6,0.1037947139903692
6,6_2,0.1037947139903692
6,2_7,0.13140972366508502
6,7_2,0.13140972366508502
6,2_8,0.8456256788698725
6,8_2,0.8456256788698725
6,2_9,0.10656435350337506
6,9_2,0.10656435350337506
6,2_10,0.09015659172897754
6,10_2,0.09015659172897754
6,2_11,0.343616200432705
6,11_2,0.343616200432705
6,2_12,0.11026855061536818
6,12_2,0.11026855061536818
6,3_4,0.43907284075826325
6,4_3,0.43907284075826325
6,3_5,0.7525612546003322
6,5_3,0.7525612546003322
6,3_6,0.41947904700254
6,6_3,0.41947904700254
6,3_7,0.9256213373613669
6,7_3,0.9256213373613669
6,3_8,0.09347721152255463
6,8_3,0.09347721152255463
6,3_9,0.7762831396108318
6,9_3,0.7762831396108318
6,3_10,0.6807527066506547
6,10_3,0.6807527066506547
6,3_11,0.48297218956066296
6,11_3,0.48297218956066296
6,3_12,0.7893961469969412
6,12_3,0.7893961469969412
6,4_5,0.5638852383976546
6,5_4,0.5638852383976546
6,4_6,0.18133631952224796
6,6_4,0.18133631952224796
6,4_7,0.45105853880574936
6,7_4,0.45105853880574936
6,4_8,0.044653280166706645
6,8_4,0.044653280166706645
6,4_9,0.5520541449325987
6,9_4,0.5520541449325987
6,4_10,0.5576198805528676
6,10_4,0.5576198805528676
6,4_11,0.2382934094992001
6,11_4,0.2382934094992001
6,4_12,0.5569889123324379
6,12_4,0.5569889123324379
6,5_6,0.3339921526678282
6,6_5,0.3339921526678282
6,5_7,0.7812016615395501
6,7_5,0.7812016615395501
6,5_8,0.07454344357967681
6,8_5,0.07454344357967681
6,5_9,0.9454476254916114
6,9_5,0.9454476254916114
6,5_10,0.908496879804659
6,10_5,0.908496879804659
6,5_11,0.4161171085163439
6,11_5,0.4161171085163439
6,5_12,0.9504057898259758
6,12_5,0.9504057898259758
6,6_7,0.39723928138771974
6,7_6,0.39723928138771974
6,6_8,0.07354853128199036
6,8_6,0.07354853128199036
6,6_9,0.34740966478017504
6,9_6,0.34740966478017504
6,6_10,0.3065351218661618
6,10_6,0.3065351218661618
6,6_11,0.2876768551982235
6,11_6,0.2876768551982235
6,6_12,0.3481316031757441
6,12_6,0.3481316031757441
6,7_8,0.09144067957092178
6,8_7,0.09144067957092178
6,7_9,0.800345470404149
6,9_7,0.800345470404149
6,7_10,0.7087446981319638
6,10_7,0.7087446981319638
6,7_11,0.47489729004587306
6,11_7,0.47489729004587306
6,7_12,0.8174620666271241
6,12_7,0.8174620666271241
6,8_9,0.07740933791727676
6,9_8,0.07740933791727676
6,8_10,0.06535336088812398
6,10_8,0.06535336088812398
6,8_11,0.26160253359206914
6,11_8,0.26160253359206914
6,8_12,0.0800991176778586
6,12_8,0.0800991176778586
6,9_10,0.8731455648554235
6,10_9,0.8731455648554235
6,9_11,0.42450381568289686
6,11_9,0.42450381568289686
6,9_12,0.9519921217840925
6,12_9,0.9519921217840925
6,10_11,0.3748568685591164
6,11_10,0.3748568685591164
6,10_12,0.8603205184342039
6,12_10,0.8603205184342039
6,11_12,0.43756486813969336
6,12_11,0.43756486813969336
7,1_2,9.129085265648047e-13
7,2_1,9.129085265648047e-13
7,1_3,0.5544931990212412
7,3_1,0.5544931990212412
7,1_4,8.21245287078602e-15
7,4_1,8.21245287078602e-15
7,1_5,0.8636327786103543
7,5_1,0.8636327786103543
7,1_6,0.8960520204366483
7,6_1,0.8960520204366483
7,1_7,0.9476890003583179
7,7_1,0.9476890003583179
7,1_8,4.1938920156682046e-14
7,8_1,4.1938920156682046e-14
7,1_9,0.009439386679562838
7,9_1,0.009439386679562838
7,1_10,0.8660657811512231
7,10_1,0.8660657811512231
7,1_11,0.6559804435133033
7,11_1,0.6559804435133033
7,1_12,0.9510133599927515
7,12_1,0.9510133599927515
7,2_3,4.134281461880216e-13
7,3_2,4.134281461880216e-13
7,2_4,8.287002085838357e-15
7,4_2,8.287002085838357e-15
7,2_5,6.942515967781906e-13
7,5_2,6.942515967781906e-13
7,2_6,9.45537065052056e-13
7,6_2,9.45537065052056e-13
7,2_7,8.791981712670307e-13
7,7_2,8.791981712670307e-13
7,2_8,4.3958362638906495e-14
7,8_2,4.3958362638906495e-14
7,2_9,1.3788158729281392e-13
7,9_2,1.3788158729281392e-13
7,2_10,6.972528238734505e-13
7,10_2,6.972528238734505e-13
7,2_11,5.655788699730979e-13
7,11_2,5.655788699730979e-13
7,2_12,9.048136083958515e-13
7,12_2,9.048136083958515e-13
7,3_4,8.124156610991755e-15
7,4_3,8.124156610991755e-15
7,3_5,0.5461235489221741
7,5_3,0.5461235489221741
7,3_6,0.5180071338167306
7,6_3,0.5180071338167306
7,3_7,0.5334345649852277
7,7_3,0.5334345649852277
7,3_8,3.973362577281744e-14
7,8_3,3.973362577281744e-14
7,3_9,0.26893727898760583
7,9_3,0.26893727898760583
7,3_10,0.5533350635869314
7,10_3,0.5533350635869314
7,3_11,0.7122692206645223
7,11_3,0.7122692206645223
7,3_12,0.5341089670829926
7,12_3,0.5341089670829926
7,4_5,8.189250298702838e-15
7,5_4,8.189250298702838e-15
7,4_6,8.215003060088572e-15
7,6_4,8.215003060088572e-15
7,4_7,8.209621183449664e-15
7,7_4,8.209621183449664e-15
7,4_8,0.3167514644083113
7,8_4,0.3167514644083113
7,4_9,7.817171981692122e-15
7,9_4,7.817171981692122e-15
7,4_10,8.189666115502071e-15
7,10_4,8.189666115502071e-15
7,4_11,8.167332304249397e-15
7,11_4,8.167332304249397e-15
7,4_12,8.211791969031622e-15
7,12_4,8.211791969031622e-15
7,5_6,0.7971176941554055
7,6_5,0.7971176941554055
7,5_7,0.8470013189542063
7,7_5,0.8470013189542063
7,5_8,4.134076364658437e-14
7,8_5,4.134076364658437e-14
7,5_9,0.013712182215689208
7,9_5,0.013712182215689208
7,5_10,0.9706393933069051
7,10_5,0.9706393933069051
7,5_11,0.6090073242949637
7,11_5,0.6090073242949637
7,5_12,0.855358265242043
7,12_5,0.855358265242043
7,6_7,0.9480637813212082
7,7_6,0.9480637813212082
7,6_8,4.200551112305758e-14
7,8_6,4.200551112305758e-14
7,6_9,0.007893913504006174
7,9_6,0.007893913504006174
7,6_10,0.7742194397625114
7,10_6,0.7742194397625114
7,6_11,0.634886930672175
7,11_6,0.634886930672175
7,6_12,0.9349916774551807
7,12_6,0.9349916774551807
7,7_8,4.186517738275482e-14
7,8_7,4.186517738275482e-14
7,7_9,0.009034564958401783
7,9_7,0.009034564958401783
7,7_10,0.8249338932960706
7,10_7,0.8249338932960706
7,7_11,0.6425744278094502
7,11_7,0.6425744278094502
7,7_12,0.9743155266208979
7,12_7,0.9743155266208979
7,8_9,3.333177785036587e-14
7,9_8,3.333177785036587e-14
7,8_10,4.1351362527393567e-14
7,10_8,4.1351362527393567e-14
7,8_11,4.078819100293916e-14
7,11_8,4.078819100293916e-14
7,8_12,4.1921690282550436e-14
7,12_8,4.1921690282550436e-14
7,9_10,0.01390615646739721
7,10_9,0.01390615646739721
7,9_11,0.1758843548727731
7,11_9,0.1758843548727731
7,9_12,0.009117231807531993
7,12_9,0.009117231807531993
7,10_11,0.6080629547513949
7,11_10,0.6080629547513949
7,10_12,0.8337402536032789
7,12_10,0.8337402536032789
7,11_12,0.6526989872273509
7,12_11,0.6526989872273509
8,1_2,0.9563698653142255
8,2_1,0.9563698653142255
8,1_3,0.7545573123787883
8,3_1,0.7545573123787883
8,1_4,0.01941187997834493
8,4_1,0.01941187997834493
8,1_5,0.8762949069398713
8,5_1,0.8762949069398713
8,1_6,0.8887698943924175
8,6_1,0.8887698943924175
8,1_7,0.7038381869136826
8,7_1,0.7038381869136826
8,1_8,0.8656456978452167
8,8_1,0.8656456978452167
8,1_9,0.06756292697186762
8,9_1,0.06756292697186762
8,1_10,0.7198079930180298
8,10_1,0.7198079930180298
8,1_11,0.9633943427620749
8,11_1,0.9633943427620749
8,1_12,0.8134820920026088
8,12_1,0.8134820920026088
8,2_3,0.7432042022325203
8,3_2,0.7432042022325203
8,2_4,0.019443033297942558
8,4_2,0.019443033297942558
8,2_5,0.8478712665519127
8,5_2,0.8478712665519127
8,2_6,0.8623246124625138
8,6_2,0.8623246124625138
8,2_7,0.7106984174530202
8,7_2,0.7106984174530202
8,2_8,0.8410816817929737
8,8_2,0.8410816817929737
8,2_9,0.06695336874950718
8,9_2,0.06695336874950718
8,2_10,0.7358063786474645
8,10_2,0.7358063786474645
8,2_11,0.9440206083424341
8,11_2,0.9440206083424341
8,2_12,0.7931703262451364
8,12_2,0.7931703262451364
8,3_4,0.017100259234419338
8,4_3,0.017100259234419338
8,3_5,0.7368569973403496
8,5_3,0.7368569973403496
8,3_6,0.8283482012711131
8,6_3,0.8283482012711131
8,3_7,0.5574037677964726
8,7_3,0.5574037677964726
8,3_8,0.8662124860516045
8,8_3,0.8662124860516045
8,3_9,0.07027261430599889
8,9_3,0.07027261430599889
8,3_10,0.6127155325340194
8,10_3,0.6127155325340194
8,3_11,0.7900059488400419
8,11_3,0.7900059488400419
8,3_12,0.6039169450449977
8,12_3,0.6039169450449977
8,4_5,0.01928117729063758
8,5_4,0.01928117729063758
8,4_6,0.019320599351625414
8,6_4,0.019320599351625414
8,4_7,0.025277469208787276
8,7_4,0.025277469208787276
8,4_8,0.019328455855121527
8,8_4,0.019328455855121527
8,4_9,0.011968371320613663
8,9_4,0.011968371320613663
8,4_10,0.018622208241601653
8,10_4,0.018622208241601653
8,4_11,0.01939571839682542
8,11_4,0.01939571839682542
8,4_12,0.019001975730525218
8,12_4,0.019001975730525218
8,5_6,0.9033685108197678
8,6_5,0.9033685108197678
8,5_7,0.6581968672126073
8,7_5,0.6581968672126073
8,5_8,0.8675823586222053
8,8_5,0.8675823586222053
8,5_9,0.067958752192629
8,9_5,0.067958752192629
8,5_10,0.639454915945097
8,10_5,0.639454915945097
8,5_11,0.8727851881346173
8,11_5,0.8727851881346173
8,5_12,0.8325038511672496
8,12_5,0.8325038511672496
8,6_7,0.6576621720117398
8,7_6,0.6576621720117398
8,6_8,0.9603157081355668
8,8_6,0.9603157081355668
8,6_9,0.0688433436129896
8,9_6,0.0688433436129896
8,6_10,0.6589172813489005
8,10_6,0.6589172813489005
8,6_11,0.903783593681339
8,11_6,0.903783593681339
8,6_12,0.7833475975058738
8,12_6,0.7833475975058738
8,7_8,0.6391790361005042
8,8_7,0.6391790361005042
8,7_9,0.0637633397765972
8,9_7,0.0637633397765972
8,7_10,0.5149253731344567
8,10_7,0.5149253731344567
8,7_11,0.7028237163285183
8,11_7,0.7028237163285183
8,7_12,0.5806258720351852
8,12_7,0.5806258720351852
8,8_9,0.06949857246765637
8,9_8,0.06949857246765637
8,8_10,0.6606905710492494
8,10_8,0.6606905710492494
8,8_11,0.8850707052815266
8,11_8,0.8850707052815266
8,8_12,0.7507083897992637
8,12_8,0.7507083897992637
8,9_10,0.05840662814302346
8,10_9,0.05840662814302346
8,9_11,0.06809463381908035
8,11_9,0.06809463381908035
8,9_12,0.0538062023743983
8,12_9,0.0538062023743983
8,10_11,0.7071594358151376
8,11_10,0.7071594358151376
8,10_12,0.6896992481204174
8,12_10,0.6896992481204174
8,11_12,0.7889170757421708
8,12_11,0.7889170757421708
9,1_2,0.8400050832380396
9,2_1,0.8400050832380396
